Hour,High Year-Round Headroom + Short Summer Constraints,Variable Headroom + Summer Constraints,Lower & More Persistent Summer Headroom
4133,365.46840753185944,346.09055096216355,331.3724368607071
4134,365.46680092536354,346.0890182066167,331.37062542233355
4135,365.4571525076851,346.07981329816374,331.3597468941619
4136,365.4087822896737,346.03366651601925,331.30520978799115
4137,365.20675054676195,345.84092157481984,331.0774203120282
4138,364.5056322801013,345.1720316413188,330.28691402698155
4139,362.49200810436537,343.2509678136436,328.01656586700176
4140,357.7343965511364,338.7120495928701,322.65238978790575
4141,348.57547549656397,329.97413705164746,312.3257658755517
4142,334.45123492300434,316.49914604478226,296.400776503802
4143,317.5944510717277,300.417218693174,277.39486236099225
4144,303.3532820474817,286.83067409068434,261.33803692168624
4145,297.7203749900468,281.4566951113449,254.98697085519413
4146,303.3532820474817,286.83067409068434,261.33803692168624
4147,317.5944510717277,300.417218693174,277.39486236099225
4148,334.45123492300434,316.49914604478226,296.400776503802
4149,348.57547549656397,329.97413705164746,312.3257658755517
4150,357.7343965511364,338.7120495928701,322.65238978790575
4151,362.49200810436537,343.2509678136436,328.01656586700176
4152,364.36163519497507,340.1297073980821,330.1457254829198
4153,364.36163518024506,340.1297073840292,330.14572546631183
4154,364.36163496552626,340.12970717918034,330.14572522421776
4155,364.3616323406164,340.1297046749298,330.145722264649
4156,364.3616054434865,340.1296790141814,330.14569193831
4157,364.3613745798849,340.12945876269686,330.1454316411009
4158,364.3597161646489,340.12787657990447,330.14356178870986
4159,364.3497566114404,340.11837483790157,330.1323324572519
4160,364.2998265839427,340.07073994609976,330.0760366760316
4161,364.0912798604898,339.8717794987466,329.84090160188697
4162,363.36755241470456,339.18131966321863,329.02490361444484
4163,361.28899427298376,337.1983066919325,326.6813428301976
4164,356.37796253812917,332.51302056154225,321.1441864942818
4165,346.92369090355135,323.49333383297704,310.48455672415935
4166,332.34398154489355,309.5838105940147,294.0460292599311
4167,314.9436117343281,292.9832843220095,274.427225483925
4168,300.24320329681456,278.95861018387865,257.85261059340667
4169,294.4286501309989,273.41133483054193,251.29673972128145
4170,300.24320329681456,278.95861018387865,257.85261059340667
4171,314.9436117343281,292.9832843220095,274.427225483925
4172,332.34398154489355,309.5838105940147,294.0460292599311
4173,346.92369090355135,323.49333383297704,310.48455672415935
4174,356.37796253812917,332.51302056154225,321.1441864942818
4175,361.28899427298376,337.1983066919325,326.6813428301976
4176,363.31627271206634,334.7248317847544,328.9792167148285
4177,363.3162726968762,334.7248317702625,328.9792166977017
4178,363.31627247544964,334.7248315590142,328.97921644804467
4179,363.31626976853823,334.72482897653157,328.9792133960197
4180,363.31624203114876,334.72480251414777,328.9791821222935
4181,363.3160039554261,334.72457538206197,328.9789136934648
4182,363.31429373171346,334.72294377227547,328.97698542735344
4183,363.3040230445575,334.7131451982325,328.9654052943935
4184,363.2525332155077,334.6640222043428,328.9073508470694
4185,363.0374715446526,334.4588462824516,328.664870212107
4186,362.2911350347463,333.7468166546138,327.82338065193505
4187,360.14764325733233,331.701854854826,325.4066076158222
4188,355.0831921212365,326.87020155933124,319.6964719029648
4189,345.333571408978,317.5687420766909,308.7038379689353
4190,330.298395582001,303.2246888159149,291.75177502438186
4191,312.35444257714096,286.10556626140834,271.5200847326923
4192,297.1947970623184,271.6427648162177,254.42768302473974
4193,291.1985987120797,265.92219397036985,247.66700838873768
4194,297.1947970623184,271.6427648162177,254.42768302473974
4195,312.35444257714096,286.10556626140834,271.5200847326923
4196,330.298395582001,303.2246888159149,291.75177502438186
4197,345.333571408978,317.5687420766909,308.7038379689353
4198,355.0831921212365,326.87020155933124,319.6964719029648
4199,360.14764325733233,331.701854854826,325.4066076158222
4200,362.3927763381794,330.1063720422326,327.9333390316465
4201,362.39277632253,330.10637202730254,327.9333390140019
4202,362.392776094409,330.10637180966756,327.93333875679696
4203,362.3927733056591,330.1063691491083,327.9333356124996
4204,362.3927447296803,330.10634188668274,327.9333033932694
4205,362.3924994561736,330.1061078876737,327.93302684898606
4206,362.39073752697504,330.1044269491495,327.9310402852756
4207,362.3801563243778,330.0943321331418,327.9191100481755
4208,362.32710979452065,330.0437239953769,327.8593004308171
4209,362.1055461273914,329.8323449547505,327.60948883734955
4210,361.33664549814455,329.0987884134049,326.74255837939563
4211,359.1283491672499,326.9920009338003,324.252718630772
4212,353.9107836138476,322.0142714379265,318.36994740837565
4213,343.86640095124153,312.4315993400369,307.04497129268793
4214,328.3766640822122,297.65387986394643,289.5803937300356
4215,309.8902084774296,280.0171919495832,268.7370352857881
4216,294.27223880719566,265.11713415491073,251.12787607390248
4217,288.0947563667804,259.2236123123637,244.16280480543776
4218,294.27223880719566,265.11713415491073,251.12787607390248
4219,309.8902084774296,280.0171919495832,268.7370352857881
4220,328.3766640822122,297.65387986394643,289.5803937300356
4221,343.86640095124153,312.4315993400369,307.04497129268793
4222,353.9107836138476,322.0142714379265,318.36994740837565
4223,359.1283491672499,326.9920009338003,324.252718630772
4224,361.6441707491027,326.47006166976485,327.06105434554615
4225,361.644170732996,326.4700616543984,327.0610543273859
4226,361.64417049820753,326.47006143040255,327.06105406266346
4227,361.64416762794923,326.4700586920815,327.06105082646593
4228,361.6441382167639,326.47003063284143,327.06101766554576
4229,361.6438857745074,326.4697897946088,327.0607330385436
4230,361.64207234839097,326.4680597263278,327.0586884123933
4231,361.63118188290093,326.45766986332774,327.04640948339323
4232,361.57658493161233,326.40558257241923,326.9848517759559
4233,361.3485454957781,326.18802543502323,326.727738795397
4234,360.55717176569954,325.4330288148268,325.8354700624376
4235,358.28433228810553,323.26466504609016,323.2728583357488
4236,352.91426994601824,318.1414485878975,317.21814797606663
4237,342.5763143355125,308.27869822228064,305.5621702712467
4238,326.6338500199514,293.0690618414331,287.58714545751775
4239,307.60708014694455,274.91689630777523,266.1345861904676
4240,291.53263509636037,259.5813459559603,248.01075395650446
4241,285.17459982442244,253.5155707615703,240.84211054495262
4242,291.53263509636037,259.5813459559603,248.01075395650446
4243,307.60708014694455,274.91689630777523,266.1345861904676
4244,326.6338500199514,293.0690618414331,287.58714545751775
4245,342.5763143355125,308.27869822228064,305.5621702712467
4246,352.91426994601824,318.1414485878975,317.21814797606663
4247,358.28433228810553,323.26466504609016,323.2728583357488
4248,361.1124417286812,323.9674596078058,326.4042832304109
4249,361.1124417121198,323.9674595920057,326.4042832117381
4250,361.112441470705,323.96745936168793,326.40428293954443
4251,361.1124385194395,323.96745654608344,326.4042796120118
4252,361.11240827818347,323.96742769492846,326.4042455151923
4253,361.11214871125907,323.96718005952795,326.4039528551735
4254,361.1102841048888,323.96540116359796,326.4018505236199
4255,361.09908627822045,323.9547180679039,326.3892250468906
4256,361.04294843932723,323.90116071943686,326.32592999870224
4257,360.80847305548247,323.677463475526,326.0615605286257
4258,359.99476441580765,322.90115861547196,325.14410933038005
4259,357.6577786792094,320.6715972015448,322.50917311392067
4260,352.1361572792738,315.4037884071569,316.2835809023714
4261,341.5064339549884,305.2626820266591,304.2986369981467
4262,325.11402609733665,289.6237846776418,285.81630376748996
4263,305.5502644480429,270.95931129149864,263.75828976568437
4264,289.02215096828485,255.19094630647362,245.12294932883657
4265,282.4846731174352,248.9539769778226,237.75198557679448
4266,289.02215096828485,255.19094630647362,245.12294932883657
4267,305.5502644480429,270.95931129149864,263.75828976568437
4268,325.11402609733665,289.6237846776418,285.81630376748996
4269,341.5064339549884,305.2626820266591,304.2986369981467
4270,352.1361572792738,315.4037884071569,316.2835809023714
4271,357.6577786792094,320.6715972015448,322.50917311392067
4272,360.8254599176348,322.6983893399548,325.9908290437803
4273,360.82545990062266,322.69838932372465,325.99082902459924
4274,360.82545965263665,322.69838908713785,325.99082874499663
4275,360.8254566210397,322.69838619489445,325.9908253268908
4276,360.825425556637,322.69835655843053,325.99079030197885
4277,360.8251589244757,322.69810218256106,325.9904896759513
4278,360.82324356477545,322.69627486628156,325.9883301203483
4279,360.8117409408042,322.6853009839152,325.9753609866426
4280,360.75407506773166,322.6302858404809,325.91034308985655
4281,360.51321742180136,322.400499708197,325.6387776607938
4282,359.6773601807915,321.60306435250675,324.69635405861436
4283,357.2767632658404,319.31281577796534,321.9896966523382
4284,351.60484704888137,313.90162077479545,315.59464801222833
4285,340.6857898122688,303.4844803062145,303.28348200390536
4286,323.84719164907256,287.4199027003898,284.29807210611256
4287,303.7509175791692,268.24739491470575,261.63965381394047
4288,286.77291997819793,252.04982565098643,242.49707195681768
4289,280.0574963816658,245.6430902163071,234.9254755340148
4290,286.77291997819793,252.04982565098643,242.49707195681768
4291,303.7509175791692,268.24739491470575,261.63965381394047
4292,323.84719164907256,287.4199027003898,284.29807210611256
4293,340.6857898122688,303.4844803062145,303.28348200390536
4294,351.60484704888137,313.90162077479545,315.59464801222833
4295,357.2767632658404,319.31281577796534,321.9896966523382
4296,360.7949157412821,322.70592935268405,325.83231325052475
4297,360.794915723824,322.70592933602836,325.8323132308408
4298,360.7949154693366,322.70592909323904,325.83231294390794
4299,360.7949123582613,322.70592612517066,325.83230943619077
4300,360.79488047945335,322.70589571173724,325.8322734930422
4301,360.794606857084,322.70563466697894,325.83196498560056
4302,360.79264128302566,322.7037594445469,325.82974881363543
4303,360.7808370985286,322.69249786350025,325.8164396723985
4304,360.7216594181459,322.6360404060667,325.74971722270425
4305,360.4744872861874,322.40023004600215,325.4710322517189
4306,359.61671664961324,321.5818885887328,324.5039014385824
4307,357.153184071481,319.23159731731437,321.7262844814515
4308,351.33256908447913,313.67853878678346,315.1635789453696
4309,340.1272505000247,302.9882955579024,302.5296551294192
4310,322.8472003230226,286.5025581817513,283.04651095760426
4311,302.22406881687834,266.8274110379883,259.7940643331571
4312,284.80096461269113,250.20519540519913,240.1496276762244
4313,277.9094849548696,243.6304966856816,232.3795291895219
4314,284.80096461269113,250.20519540519913,240.1496276762244
4315,302.22406881687834,266.8274110379883,259.7940643331571
4316,322.8472003230226,286.5025581817513,283.04651095760426
4317,340.1272505000247,302.9882955579024,302.5296551294192
4318,351.33256908447913,313.67853878678346,315.1635789453696
4319,357.153184071481,319.23159731731437,321.7262844814515
4320,361.0154188037922,323.9742287915354,325.9232752340824
4321,361.01541878589387,323.97422877445973,325.9232752139021
4322,361.0154185249896,323.9742285255485,325.92327491973424
4323,361.0154153354685,323.9742254826403,325.92327132356996
4324,361.01538265283654,323.9741943023322,325.923234474115
4325,361.0151021310799,323.97392667533114,325.92291818765915
4326,361.0130869950777,323.97200416917116,325.92064613492465
4327,361.00098516810414,323.96045862739237,325.90700140373156
4328,360.9403153226891,323.9025775953399,325.8385965476695
4329,360.6869107461688,323.66082127775763,325.5528845359814
4330,359.8075114255808,322.82184534311165,324.5613675223089
4331,357.28186088092195,320.4122914843738,321.71371296198237
4332,351.31447910457996,314.71921259974573,314.98552882560375
4333,339.8266184458181,303.75941492009434,302.033040658743
4334,322.11085185572625,286.8579897257309,282.0586290654044
4335,300.9677081508619,266.6867338060858,258.2198720694601
4336,283.10528042672087,249.64538905625486,238.08010100147808
4337,276.0400321301147,242.9049093283565,230.11407950487097
4338,283.10528042672087,249.64538905625486,238.08010100147808
4339,300.9677081508619,266.6867338060858,258.2198720694601
4340,322.11085185572625,286.8579897257309,282.0586290654044
4341,339.8266184458181,303.75941492009434,302.033040658743
4342,351.31447910457996,314.71921259974573,314.98552882560375
4343,357.28186088092195,320.4122914843738,321.71371296198237
4344,361.4648293089436,326.42926843456127,326.2415041532469
4345,361.4648292906119,326.4292684170722,326.241504132578
4346,361.46482902339,326.4292681621337,326.24150383128705
4347,361.46482575663686,326.4292650455436,326.24150014804417
4348,361.46479228261785,326.4292331102262,326.24146240630546
4349,361.46450496822354,326.42895900282485,326.2411384611948
4350,361.46244103711524,326.4269899445256,326.2388113922956
4351,361.45004617288294,326.41516483554415,326.2248362634994
4352,361.3879072496807,326.3558822548656,326.15477503178835
4353,361.1283666589349,326.10827197748443,325.86214470397425
4354,360.227673300113,325.24898082856504,324.84661880070587
4355,357.64086589758045,322.7810813118384,321.93001028093806
4356,351.52898815367655,316.95014851193014,315.03890788104644
4357,339.7629570001618,305.7249670124798,301.77278429078694
4358,321.61821553792663,288.41428565215136,281.3147063194897
4359,299.9631054261119,267.7545969071416,256.8987105299327
4360,281.6681515332519,250.30060793737056,236.2712690202033
4361,274.4318232007193,243.39691221682773,228.11235589592545
4362,281.6681515332519,250.30060793737056,236.2712690202033
4363,299.9631054261119,267.7545969071416,256.8987105299327
4364,321.61821553792663,288.41428565215136,281.3147063194897
4365,339.7629570001618,305.7249670124798,301.77278429078694
4366,351.52898815367655,316.95014851193014,315.03890788104644
4367,357.64086589758045,322.7810813118384,321.93001028093806
4368,362.10579831502343,329.94252620930035,326.74957964996344
4369,362.1057982962661,329.94252619140525,326.7495796288147
4370,362.10579802284076,329.94252593054847,326.74957932052945
4371,362.1057946802514,329.942522741608,326.7495755517816
4372,362.10576042914715,329.9424900649257,326.7495369338844
4373,362.10546644487033,329.9422095942367,326.7492054685246
4374,362.1033546004722,329.9401948250797,326.7468243777027
4375,362.0906719946959,329.92809520118215,326.73252482218743
4376,362.0270905426072,329.8674364004037,326.66083714854017
4377,361.7615248265441,329.6140779548968,326.36141353112293
4378,360.8399222513883,328.73483872447935,325.3223126224477
4379,358.19306320634746,326.20964796164765,322.3379962663739
4380,351.93930079914304,320.24335251678656,315.28691983153806
4381,339.9001261963397,308.7575831645891,301.7128287789411
4382,321.33416221609656,291.04504163963895,280.7798251585455
4383,299.1763378590541,269.9057469364762,255.79702232753493
4384,280.45667432998187,252.04657097638994,234.69072346561478
4385,273.05235768812526,244.98260887227696,226.34240461529947
4386,280.45667432998187,252.04657097638994,234.69072346561478
4387,299.1763378590541,269.9057469364762,255.79702232753493
4388,321.33416221609656,291.04504163963895,280.7798251585455
4389,339.9001261963397,308.7575831645891,301.7128287789411
4390,351.93930079914304,320.24335251678656,315.28691983153806
4391,358.19306320634746,326.20964796164765,322.3379962663739
4392,362.8884045740386,334.33734799975076,327.3975091559584
4393,362.88840455486456,334.3373479814581,327.39750913433977
4394,362.8884042753649,334.3373477148062,327.3975088192057
4395,362.8884008585171,334.33734445502074,327.397504966732
4396,362.888365846496,334.3373110523988,327.39746549090603
4397,362.8880653311137,334.3370243508198,327.39712666176723
4398,362.8859065703333,334.3349648218879,327.39469267302957
4399,362.87294220990674,334.322596394768,327.38007544097877
4400,362.8079482429045,334.26059000820914,327.3067951659546
4401,362.53648276327624,334.00160299381963,327.0007196034943
4402,361.5944060193345,333.1028307316028,325.93853420269267
4403,358.88874479610763,330.5215407528088,322.8879187732088
4404,352.4960498484304,324.4226990854671,315.6801968027141
4405,340.189414954709,312.6817638009107,301.8045460118747
4406,321.210992621534,294.5757234136666,280.40649828149526
4407,298.5609137417216,272.96680167230176,254.8686816780641
4408,279.42537729622796,254.71086924381694,233.29348880803659
4409,271.8565675933089,247.48997533816993,224.75970510136287
4410,279.42537729622796,254.71086924381694,233.29348880803659
4411,298.5609137417216,272.96680167230176,254.8686816780641
4412,321.210992621534,294.5757234136666,280.40649828149526
4413,340.189414954709,312.6817638009107,301.8045460118747
4414,352.4960498484304,324.4226990854671,315.6801968027141
4415,358.88874479610763,330.5215407528088,322.8879187732088
4416,363.7536949371783,339.3976778611053,328.12626877763256
4417,363.75369491759744,339.3976778424245,328.12626875555526
4418,363.7536946321673,339.39767757011475,328.12626843373465
4419,363.75369114282057,339.39767424116303,328.1262644995189
4420,363.75365538791226,339.3976401298021,328.1262241860924
4421,363.75334849617576,339.3973473449711,328.12587816765574
4422,363.75114393067423,339.39524411682567,328.12339253439296
4423,363.7379044916379,339.3826132556461,328.108465152999
4424,363.6715314785819,339.319291213702,328.0336300125196
4425,363.39430602744125,339.05480899665537,327.72106011964627
4426,362.43224024026983,338.1369665284086,326.6363372026273
4427,359.6691701281137,335.50090657752247,323.5209936243074
4428,353.14083457951443,329.2726593065258,316.160337758584
4429,340.5730767374942,317.28260412333213,301.99027254208244
4430,321.1919690531655,298.79238863958403,280.13819969765285
4431,298.0612993841265,276.72496744622504,254.05852010550132
4432,278.5197439304249,258.08167950253744,232.0255434447796
4433,270.7903387502038,250.70757221871852,223.31068938208452
4434,278.5197439304249,258.08167950253744,232.0255434447796
4435,298.0612993841265,276.72496744622504,254.05852010550132
4436,321.1919690531655,298.79238863958403,280.13819969765285
4437,340.5730767374942,317.28260412333213,301.99027254208244
4438,353.14083457951443,329.2726593065258,316.160337758584
4439,359.6691701281137,335.50090657752247,323.5209936243074
4440,364.63786880965483,344.87867565899484,328.87198823969874
4441,364.637868789678,344.8786756399363,328.871988217175
4442,364.6378684984761,344.87867536212013,328.8719878888468
4443,364.63786493857043,344.87867196585273,328.87198387507624
4444,364.6378284606526,344.8786371647169,328.8719427464612
4445,364.63751536317665,344.87833845940594,328.8715897310937
4446,364.6352662185696,344.87619270132467,328.86905383517944
4447,364.62175906131444,344.8633064281411,328.8538246032352
4448,364.5540439019043,344.79870393434135,328.77747620147187
4449,364.27121260116616,344.5288735520239,328.45858574964217
4450,363.2896926257752,343.5924711470542,327.3519283619507
4451,360.47074973782503,340.90310672663344,324.1735885923625
4452,353.8104029793725,334.54891641067695,316.66409094623214
4453,340.98850916264365,322.3164071319244,302.2074890713427
4454,321.215490943898,303.4522960819501,279.9135396486459
4455,297.61708985005777,280.9386436940714,253.3064959175165
4456,277.6803794049109,261.9183648652236,230.8279845743327
4457,269.7946758662965,254.3951437962939,221.936905129234
4458,277.6803794049109,261.9183648652236,230.8279845743327
4459,297.61708985005777,280.9386436940714,253.3064959175165
4460,321.215490943898,303.4522960819501,279.9135396486459
4461,340.98850916264365,322.3164071319244,302.2074890713427
4462,353.8104029793725,334.54891641067695,316.66409094623214
4463,360.47074973782503,340.90310672663344,324.1735885923625
4464,365.4767998313995,350.5186519394869,329.5704730612602
4465,365.47679981103863,350.5186519200619,329.5704730383035
4466,365.4767995142382,350.5186516369046,329.570472703663
4467,365.47679588589176,350.5186481753425,329.57046861272596
4468,365.47675870666984,350.51861270513945,329.57042669339506
4469,365.47643958975635,350.5183082570867,329.5700668911509
4470,365.474147204349,350.5161212458567,329.5674822415155
4471,365.4603803660184,350.50298722836874,329.5519602208479
4472,365.39136335270337,350.4371427230378,329.474143987275
4473,365.1030944950501,350.1621247322151,329.14912272539357
4474,364.1027043637902,349.2077195766333,328.02118935970594
4475,361.2295660513813,346.46665093513303,324.7817446015693
4476,354.44117117916255,339.99029849849757,317.12787354009106
4477,341.37277077986585,327.5226138157341,302.39333709682506
4478,321.21960753591367,308.29583188308237,279.670776630964
4479,297.1675167382859,285.34934456531084,252.55220070996128
4480,276.84751421244295,265.9633924591294,229.64153003901956
4481,268.81020453371906,258.29553413597563,220.5795156571106
4482,276.84751421244295,265.9633924591294,229.64153003901956
4483,297.1675167382859,285.34934456531084,252.55220070996128
4484,321.21960753591367,308.29583188308237,279.670776630964
4485,341.37277077986585,327.5226138157341,302.39333709682506
4486,354.44117117916255,339.99029849849757,317.12787354009106
4487,361.2295660513813,346.46665093513303,324.7817446015693
4488,366.21056334589406,356.0516851004336,330.1617325237338
4489,366.210563325162,356.0516850806545,330.16173250035854
4490,366.2105630229508,356.05168479233504,330.1617321596174
4491,366.2105593284574,356.0516812676666,330.16172799410015
4492,366.2105214714363,356.0516451508208,330.1616853105551
4493,366.2101965368329,356.0513351525001,330.16131894890333
4494,366.2078623598847,356.0491082707629,330.1586871795775
4495,366.19384454395487,356.0357348123736,330.1428821832993
4496,366.1235693096966,355.9686899227951,330.06364731379745
4497,365.83004514039567,355.6886581914585,329.7327007222178
4498,364.8114173057925,354.716853665818,328.58420446464265
4499,361.88589998386635,351.925813722957,325.28570271398877
4500,354.9737486610503,345.3313935537483,317.49229705946937
4501,341.66710359878925,332.6364156105677,302.4891413084378
4502,321.14653627797856,313.0591180798724,279.35233513579783
4503,296.6559616498448,289.6943027364664,251.73937154813623
4504,275.9655134684292,269.9549332659051,228.41102581020013
4505,267.78167888405187,262.14728535366305,219.18380555027775
4506,275.9655134684292,269.9549332659051,228.41102581020013
4507,296.6559616498448,289.6943027364664,251.73937154813623
4508,321.14653627797856,313.0591180798724,279.35233513579783
4509,341.66710359878925,332.6364156105677,302.4891413084378
4510,354.9737486610503,345.3313935537483,317.49229705946937
4511,361.88589998386635,351.925813722957,325.28570271398877
4512,366.78763811615335,361.2202581349742,330.594181886663
4513,366.7876380950639,361.22025811485423,330.59418186288485
4514,366.7876377876436,361.22025782156504,330.5941815162704
4515,366.7876340294693,361.2202542361429,330.59417727895334
4516,366.78759551991766,361.2202174967615,330.59413385968435
4517,366.78726498451056,361.21990215508947,330.5937611831629
4518,366.7848905740298,361.21763688923625,330.59108405079087
4519,366.77063113706384,361.20403291641526,330.57500662836605
4520,366.69914458893174,361.1358323934792,330.4944060103507
4521,366.40056102847615,360.85097383623616,330.15775498815447
4522,365.3643754006986,359.8624185972463,328.98946243298457
4523,362.38843178339596,357.0232703066714,325.63410536230515
4524,355.3571377087395,350.3151840255594,317.7063670300819
4525,341.82112985674195,337.40138642174566,302.4446062255747
4526,320.9468554560735,317.4866406795641,278.90899762117834
4527,296.03414388112293,293.7190927763155,250.8200773718845
4528,274.98706043262206,273.6394815071473,227.08962769014025
4529,266.6621634600746,265.697255427527,217.7033605051345
4530,274.98706043262206,273.6394815071473,227.08962769014025
4531,296.03414388112293,293.7190927763155,250.8200773718845
4532,320.9468554560735,317.4866406795641,278.90899762117834
4533,341.82112985674195,337.40138642174566,302.4446062255747
4534,355.3571377087395,350.3151840255594,317.7063670300819
4535,362.38843178339596,357.0232703066714,325.63410536230515
4536,367.1684751563594,365.78726248983264,330.8282117168915
4537,367.1684751349274,365.7872624693858,330.82821169272705
4538,367.1684748225134,365.78726217133254,330.82821134048226
4539,367.1684710032921,365.7872585276695,330.8282070343351
4540,367.168431868199,365.7872211915009,330.8281629097722
4541,367.1680959636407,365.78690072748174,330.82778417956774
4542,367.16568298371044,365.78459866510246,330.8250635603922
4543,367.15119191929864,365.77077371206434,330.80872497952896
4544,367.0785441579579,365.70146535345646,330.7268151011742
4545,366.7751104657872,365.41197961070907,330.38469558701814
4546,365.72209324564614,364.4073664778772,329.19742552094414
4547,362.6978089946575,361.52209962957926,325.7875647002284
4548,355.5522999835266,354.7050485348317,317.7310497700722
4549,341.7964159237475,341.58148178222365,302.22137997153544
4550,320.5830639792717,321.3432448881011,278.30346364211783
4551,295.26567529371727,297.18962168418966,249.75827258294981
4552,273.8767072257541,276.7838412203913,225.64235021664263
4553,265.4165822896512,268.7126032067632,216.1036143823549
4554,273.8767072257541,276.7838412203913,225.64235021664263
4555,295.26567529371727,297.18962168418966,249.75827258294981
4556,320.5830639792717,321.3432448881011,278.30346364211783
4557,341.7964159237475,341.58148178222365,302.22137997153544
4558,355.5522999835266,354.7050485348317,317.7310497700722
4559,362.6978089946575,361.52209962957926,325.7875647002284
4560,367.3281736550996,369.54676368847765,330.8388643039775
4561,367.3281736333407,369.546763667719,330.8388642794445
4562,367.32817331616184,369.54676336511983,330.8388639218274
4563,367.3281694386903,369.5467596658842,330.83885955000346
4564,367.32812970671426,369.5467217602696,330.8388147524589
4565,367.327788678987,369.5463964085784,330.83843024591476
4566,367.3253388966268,369.54405923546807,330.83566813223894
4567,367.31062681654254,369.53002342619425,330.8190803576426
4568,367.23687104178236,369.45965798626696,330.7359212013649
4569,366.92880942169467,369.16575704776176,330.388583728586
4570,365.85973173128986,368.14582169698525,329.18320558675924
4571,362.7893215230489,365.2165491652723,325.72133804928023
4572,355.5348302153345,358.29552536779977,317.541946288631
4573,341.56914335018,344.97179982428725,301.79572519175247
4574,320.032248350963,324.4248921927706,277.51301617268734
4575,294.3287224205812,299.90288133117474,248.53245788171046
4576,272.6135328255069,279.1858747790657,224.04872286558165
4577,264.0243752559719,270.9915353805501,214.36450357642678
4578,272.6135328255069,279.1858747790657,224.04872286558165
4579,294.3287224205812,299.90288133117474,248.53245788171046
4580,320.032248350963,324.4248921927706,277.51301617268734
4581,341.56914335018,344.97179982428725,301.79572519175247
4582,355.5348302153345,358.29552536779977,317.541946288631
4583,362.7893215230489,365.2165491652723,325.72133804928023
4584,367.25807027482114,372.33300381551595,330.6174234433697
4585,367.25807025275196,372.33300379446126,330.61742341848685
4586,367.2580699310498,372.33300348754676,330.6174230557698
4587,367.2580659982821,372.33299973555677,330.61741862159977
4588,367.2580256996929,372.3329612893745,330.61737318520255
4589,367.25767980860803,372.33263129787986,330.6169831952543
4590,367.2551950901805,372.3302607946099,330.61418169138983
4591,367.2402732027971,372.316024822258,330.5973573604285
4592,367.1654656053301,372.2446559088029,330.5130122808906
4593,366.85301075355073,371.94656368247394,330.1607214679564
4594,365.7686870679161,370.9120831497783,328.9381535656797
4595,362.65449008925754,367.9410365959843,325.4269167293778
4596,355.2965433069181,360.9213128660855,317.13087959404277
4597,341.1316933713545,347.4075791894854,301.16010343078807
4598,319.28766316450066,326.56765444747384,276.5311014629563
4599,293.21758217713796,301.69593798077915,247.13725472958984
4600,271.1927147354939,280.6834885568343,222.3043599558368
4601,262.48106816772395,272.3722906170711,212.48203511793483
4602,271.1927147354939,280.6834885568343,222.3043599558368
4603,293.21758217713796,301.69593798077915,247.13725472958984
4604,319.28766316450066,326.56765444747384,276.5311014629563
4605,341.1316933713545,347.4075791894854,301.16010343078807
4606,355.2965433069181,360.9213128660855,317.13087959404277
4607,362.65449008925754,367.9410365959843,325.4269167293778
4608,366.9661287026401,374.0272242456967,330.1718044594005
4609,366.9661286802781,374.02722422436256,330.17180443418744
4610,366.9661283543066,374.02722391337505,330.17180406665676
4611,366.9661243693476,374.02722011159284,330.1717995736414
4612,366.96608353596065,374.0271811551959,330.1717535342632
4613,366.9657330545965,374.0268467844236,330.171358368805
4614,366.96321536176777,374.024444822488,330.1685196865175
4615,366.94809544780026,374.01001992624845,330.15147208187074
4616,366.8722950876479,373.93770388447257,330.0660076688629
4617,366.55569368487375,373.6356557118346,329.7090416466544
4618,365.4569800692005,372.58744671162594,328.4702491918623
4619,362.3014549546327,369.5769717541025,324.9124151511528
4620,354.84586173993296,362.4640901095494,316.5062822984991
4621,340.49303177379255,348.7710172884267,300.32355987353594
4622,318.35911205276204,327.65452839585635,275.36770936413467
4623,291.9430581363928,302.4527423524859,245.5837804037878
4624,269.62590131124205,281.16143922354763,220.42133125140617
4625,260.7986435230473,272.73994436924215,210.46865551449972
4626,269.62590131124205,281.16143922354763,220.42133125140617
4627,291.9430581363928,302.4527423524859,245.5837804037878
4628,318.35911205276204,327.65452839585635,275.36770936413467
4629,340.49303177379255,348.7710172884267,300.32355987353594
4630,354.84586173993296,362.4640901095494,316.5062822984991
4631,362.3014549546327,369.5769717541025,324.9124151511528
4632,366.47610522302125,374.56202101772425,329.5257202355581
4633,366.47610520038455,374.5620209961281,329.52572021003533
4634,366.4761048704096,374.56202068132114,329.5257198379907
4635,366.47610083650795,374.56201683284604,329.52571528979286
4636,366.47605950161176,374.5619773979928,329.5256686849663
4637,366.4757047156913,374.5616389205317,329.5252686661487
4638,366.4731561009591,374.5592074580813,329.5223951196163
4639,366.45785048661,374.54460539755746,329.5051381389973
4640,366.3811191584753,374.47140118164407,329.4186240656451
4641,366.06062930756497,374.16564330133065,329.05727384345647
4642,364.9484214657965,373.10456036469117,327.8032667365189
4643,361.75414069303207,370.0571112319584,324.2017359432893
4644,354.2069790668029,362.8568703049401,315.6923603022677
4645,339.67786992298954,348.99562133859604,299.31088425113376
4646,317.27210491595565,327.6197830838369,274.0485299500548
4647,290.5316132216202,302.1084727076278,243.8987995054441
4648,267.94036062146074,280.55567317581927,218.42730914967026
4649,259.00468785533616,272.0307468594818,208.35239623036236
4650,267.94036062146074,280.55567317581927,218.42730914967026
4651,290.5316132216202,302.1084727076278,243.8987995054441
